date,open,high,low,close,volume
2020-01-29,1458.8,1465.43,1446.74,1458.63,1078667.0
2020-01-28,1443.0,1456.0,1432.47,1452.56,1577422.0
2020-01-27,1431.0,1438.07,1421.2,1433.9,1755201.0
2020-01-24,1493.59,1495.49,1465.25,1466.71,1784644.0
2020-01-23,1487.64,1495.52,1482.1,1486.65,1351354.0
2020-01-22,1491.0,1503.21,1484.93,1485.95,1610846.0
2020-01-21,1479.12,1491.85,1471.2,1484.4,2008830.0
2020-01-17,1462.91,1481.3,1458.22,1480.39,2396215.0
2020-01-16,1447.44,1451.99,1440.92,1451.7,1173688.0
2020-01-15,1430.21,1441.39,1430.21,1439.2,1282685.0
2020-01-14,1439.01,1441.8,1428.37,1430.88,1560453.0
2020-01-13,1436.13,1440.52,1426.02,1439.23,1378286.0
2020-01-10,1427.56,1434.93,1418.35,1429.73,1821566.0
2020-01-09,1420.57,1427.33,1410.27,1419.83,1502664.0
2020-01-08,1392.08,1411.58,1390.84,1404.32,1529177.0
2020-01-07,1397.94,1402.99,1390.38,1393.34,1511693.0
2020-01-06,1350.0,1396.5,1350.0,1394.21,1733149.0
2020-01-03,1347.86,1372.5,1345.54,1360.66,1187006.0
2020-01-02,1341.55,1368.14,1341.55,1367.37,1406731.0
2019-12-31,1330.11,1338.0,1329.09,1337.02,962468.0
2019-12-30,1350.0,1353.0,1334.02,1336.14,1051323.0
2019-12-27,1362.99,1364.53,1349.31,1351.89,1038718.0
2019-12-26,1346.17,1361.33,1344.47,1360.4,667754.0
2019-12-24,1348.5,1350.26,1342.78,1343.56,347518.0
2019-12-23,1355.87,1359.8,1346.51,1348.84,883200.0
2019-12-20,1363.35,1363.64,1349.0,1349.59,3316905.0
2019-12-19,1351.82,1358.1,1348.98,1356.04,1470112.0
2019-12-18,1356.6,1360.47,1351.0,1352.62,1657069.0
2019-12-17,1362.89,1365.0,1351.32,1355.12,1855259.0
2019-12-16,1356.5,1364.68,1352.67,1361.17,1397451.0
2019-12-13,1347.95,1353.09,1343.87,1347.83,1550028.0
2019-12-12,1345.94,1355.78,1340.5,1350.27,1281722.0
